Ranking_Year,Institute_ID,Name,Rank,Score,City,State,PDF_URL,Program,Placement_Col_1,Placement_Col_2,Placement_Col_3,Placement_Col_4,Placement_Col_5,Placement_Col_6,Placement_Col_7,Placement_Col_8,Placement_Col_9,Placement_Col_10
2017,IR17-I-2-18364,Manipal Academy of Higher Education-Manipal,30,48.27,Manipal,Karnataka,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18364.pdf,Unknown Program,2015-16,PG-Integrated [5 Years],19,4,253000,,,,,
2017,IR17-I-2-18364,Manipal Academy of Higher Education-Manipal,30,48.27,Manipal,Karnataka,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18364.pdf,Unknown Program,2015-16,UG [5 Years],117,23,250000,,,,,
2017,IR17-I-2-18581,Visva Bharati,31,48.19,Kolkata,West Bengal,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18581.pdf,Unknown Program,2015-16,PG [2 Years],17,345,636000,,,,,
2017,IR17-I-2-18581,Visva Bharati,31,48.19,Kolkata,West Bengal,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18581.pdf,Unknown Program,2015-16,UG [3 Years],73,1326,420000,,,,,
2017,IR17-I-2-18581,Visva Bharati,31,48.19,Kolkata,West Bengal,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18581.pdf,Unknown Program,2015-16,UG [4 Years],9,47,480000,,,,,
2017,IR17-I-2-18581,Visva Bharati,31,48.19,Kolkata,West Bengal,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18581.pdf,Unknown Program,2015-16,PG-Integrated [5 Years],4,6,360000,,,,,
2017,IR17-I-2-1-340,Indian Institute of Technology Ropar,32,47.84,Rupnagar,Punjab,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-1-340.pdf,Unknown Program,2015-16,PG [2 Years],0,0,0,,,,,
2017,IR17-I-2-1-340,Indian Institute of Technology Ropar,32,47.84,Rupnagar,Punjab,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-1-340.pdf,Unknown Program,2015-16,PG [3 Years],0,0,0,,,,,
2017,IR17-I-2-1-340,Indian Institute of Technology Ropar,32,47.84,Rupnagar,Punjab,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-1-340.pdf,Unknown Program,2015-16,UG [4 Years],71,6,820000,,,,,
2017,IR17-I-2-1-340,Indian Institute of Technology Ropar,32,47.84,Rupnagar,Punjab,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-1-340.pdf,Unknown Program,2015-16,PG-Integrated [5 Years],0,0,0,,,,,
2017,IR17-I-2-1-624,Siksha`O` Anusandhan University,33,46.72,Bhubaneswar,Odisha,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-1-624.pdf,Unknown Program,2015-16,PG [2 Years],288,45,330000,,,,,
2017,IR17-I-2-1-624,Siksha`O` Anusandhan University,33,46.72,Bhubaneswar,Odisha,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-1-624.pdf,Unknown Program,2015-16,PG [3 Years],49,0,350000,,,,,
2017,IR17-I-2-1-624,Siksha`O` Anusandhan University,33,46.72,Bhubaneswar,Odisha,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-1-624.pdf,Unknown Program,2015-16,UG [4 Years],1559,97,330000,,,,,
2017,IR17-I-2-1-624,Siksha`O` Anusandhan University,33,46.72,Bhubaneswar,Odisha,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-1-624.pdf,Unknown Program,2015-16,UG [5 Years],91,1,504000,,,,,
2017,IR17-I-1-1-370,National Institute of Technology Tiruchirappalli,34,46.57,Tiruchirappalli,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-1-1-370.pdf,Unknown Program,2015-16,PG [2 Years],334,10,610000,,,,,
2017,IR17-I-1-1-370,National Institute of Technology Tiruchirappalli,34,46.57,Tiruchirappalli,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-1-1-370.pdf,Unknown Program,2015-16,PG [3 Years],52,0,840000,,,,,
2017,IR17-I-1-1-370,National Institute of Technology Tiruchirappalli,34,46.57,Tiruchirappalli,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-1-1-370.pdf,Unknown Program,2015-16,UG [4 Years],599,79,710000,,,,,
2017,IR17-I-1-1-370,National Institute of Technology Tiruchirappalli,34,46.57,Tiruchirappalli,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-1-1-370.pdf,Unknown Program,2015-16,UG [5 Years],3,0,410000,,,,,
2017,IR17-I-2-18230,Homi Bhabha National Institute,35,46.45,Mumbai,Maharashtra,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18230.pdf,Unknown Program,2015-16,PG [1 Years],67,0,840000,,,,,
2017,IR17-I-2-18230,Homi Bhabha National Institute,35,46.45,Mumbai,Maharashtra,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18230.pdf,Unknown Program,2015-16,PG [2 Years],134,24,840000,,,,,
2017,IR17-I-2-18230,Homi Bhabha National Institute,35,46.45,Mumbai,Maharashtra,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18230.pdf,Unknown Program,2015-16,PG [3 Years],66,0,2280000,,,,,
2017,IR17-I-2-18230,Homi Bhabha National Institute,35,46.45,Mumbai,Maharashtra,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18230.pdf,Unknown Program,2015-16,PG-Integrated [5 Years],0,0,0,,,,,
2017,IR17-I-2-18559,Bharath Institute of Higher Education & Research,35,46.45,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18559.pdf,Unknown Program,2015-16,PG [2 Years],236,12,425000,,,,,
2017,IR17-I-2-18559,Bharath Institute of Higher Education & Research,35,46.45,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18559.pdf,Unknown Program,2015-16,PG [3 Years],80,1,1200000,,,,,
2017,IR17-I-2-18559,Bharath Institute of Higher Education & Research,35,46.45,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18559.pdf,Unknown Program,2015-16,UG [4 Years],891,63,210000,,,,,
2017,IR17-I-2-18559,Bharath Institute of Higher Education & Research,35,46.45,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18559.pdf,Unknown Program,2015-16,UG [5 Years],230,7,650000,,,,,
2017,IR17-I-2-18639,Indian Institute of Technology Mandi,37,45.62,Mandi,Himachal Pradesh,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18639.pdf,Unknown Program,2015-16,PG [2 Years],11,0,210000,,,,,
2017,IR17-I-2-18639,Indian Institute of Technology Mandi,37,45.62,Mandi,Himachal Pradesh,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18639.pdf,Unknown Program,2015-16,PG [3 Years],2,0,2000000,,,,,
2017,IR17-I-2-18639,Indian Institute of Technology Mandi,37,45.62,Mandi,Himachal Pradesh,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18639.pdf,Unknown Program,2015-16,UG [4 Years],87,5,900000,,,,,
2017,IR17-I-2-18414,Osmania University,38,45.52,Hyderabad,Telangana,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18414.pdf,Unknown Program,2015-16,PG [1 Years],0,5,0,,,,,
2017,IR17-I-2-18414,Osmania University,38,45.52,Hyderabad,Telangana,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18414.pdf,Unknown Program,2015-16,PG [2 Years],1329,366,520000,,,,,
2017,IR17-I-2-18414,Osmania University,38,45.52,Hyderabad,Telangana,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18414.pdf,Unknown Program,2015-16,PG [3 Years],44,3,600000,,,,,
2017,IR17-I-2-18414,Osmania University,38,45.52,Hyderabad,Telangana,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18414.pdf,Unknown Program,2015-16,UG [3 Years],15,13,360000,,,,,
2017,IR17-I-2-18414,Osmania University,38,45.52,Hyderabad,Telangana,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18414.pdf,Unknown Program,2015-16,UG [4 Years],241,143,360000,,,,,
2017,IR17-I-2-18414,Osmania University,38,45.52,Hyderabad,Telangana,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18414.pdf,Unknown Program,2015-16,UG [5 Years],20,9,400000,,,,,
2017,IR17-I-1-18700,Indian Institute of Management Calcutta,39,45.17,Kolkata,West Bengal,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-1-18700.pdf,Unknown Program,2015-16,PG [1 Years],93,0,2300000,,,,,
2017,IR17-I-1-18700,Indian Institute of Management Calcutta,39,45.17,Kolkata,West Bengal,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-1-18700.pdf,Unknown Program,2015-16,PG [2 Years],442,0,3999826,,,,,
2017,IR17-I-1-30713,"Punjab Agricultural University, Ludhiana",40,44.99,Ludhiana,Punjab,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-1-30713.pdf,Unknown Program,2015-16,PG [2 Years],32,78,240000,,,,,
2017,IR17-I-1-30713,"Punjab Agricultural University, Ludhiana",40,44.99,Ludhiana,Punjab,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-1-30713.pdf,Unknown Program,2015-16,PG [3 Years],4,0,320000,,,,,
2017,IR17-I-1-30713,"Punjab Agricultural University, Ludhiana",40,44.99,Ludhiana,Punjab,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-1-30713.pdf,Unknown Program,2015-16,UG [4 Years],35,133,240000,,,,,
2017,IR17-I-1-30713,"Punjab Agricultural University, Ludhiana",40,44.99,Ludhiana,Punjab,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-1-30713.pdf,Unknown Program,2015-16,PG-Integrated [5 Years],0,4,0,,,,,
2017,IR17-I-2-18261,Institute of Chemical Technology,41,44.95,Mumbai,Maharashtra,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18261.pdf,Unknown Program,2015-16,PG [2 Years],82,7,440000,,,,,
2017,IR17-I-2-18261,Institute of Chemical Technology,41,44.95,Mumbai,Maharashtra,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18261.pdf,Unknown Program,2015-16,PG [3 Years],0,0,0,,,,,
2017,IR17-I-2-18261,Institute of Chemical Technology,41,44.95,Mumbai,Maharashtra,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18261.pdf,Unknown Program,2015-16,UG [4 Years],94,103,500000,,,,,
2017,IR17-I-2-17784,Jamia Hamdard,42,44.84,New Delhi,Delhi,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-17784.pdf,Unknown Program,2015-16,PG [2 Years],60,36,380000,,,,,
2017,IR17-I-2-17784,Jamia Hamdard,42,44.84,New Delhi,Delhi,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-17784.pdf,Unknown Program,2015-16,PG [3 Years],17,0,500000,,,,,
2017,IR17-I-2-17784,Jamia Hamdard,42,44.84,New Delhi,Delhi,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-17784.pdf,Unknown Program,2015-16,UG [3 Years],0,6,0,,,,,
2017,IR17-I-2-17784,Jamia Hamdard,42,44.84,New Delhi,Delhi,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-17784.pdf,Unknown Program,2015-16,UG [4 Years],154,64,375000,,,,,
2017,IR17-I-2-17784,Jamia Hamdard,42,44.84,New Delhi,Delhi,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-17784.pdf,Unknown Program,2015-16,UG [5 Years],10,15,180000,,,,,
2017,IR17-I-2-30702,Gauhati University,43,44.42,Guwahati,Assam,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-30702.pdf,Unknown Program,2015-16,PG [1 Years],0,5,0,,,,,
2017,IR17-I-2-30702,Gauhati University,43,44.42,Guwahati,Assam,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-30702.pdf,Unknown Program,2015-16,PG [2 Years],92,117,268500,,,,,
2017,IR17-I-2-30702,Gauhati University,43,44.42,Guwahati,Assam,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-30702.pdf,Unknown Program,2015-16,UG [3 Years],0,13,0,,,,,
2017,IR17-I-2-30702,Gauhati University,43,44.42,Guwahati,Assam,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-30702.pdf,Unknown Program,2015-16,UG [4 Years],35,24,268500,,,,,
2017,IR17-I-2-30702,Gauhati University,43,44.42,Guwahati,Assam,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-30702.pdf,Unknown Program,2015-16,PG-Integrated [5 Years],14,5,268500,,,,,
2017,IR17-I-2-30702,Gauhati University,43,44.42,Guwahati,Assam,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-30702.pdf,Unknown Program,2015-16,UG [5 Years],0,4,0,,,,,
2017,IR17-I-1-18635,"Indian Institute of Science Education & Research, Kolkata",44,44.38,Mohanpur,West Bengal,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-1-18635.pdf,Unknown Program,2015-16,PG [2 Years],0,3,0,,,,,
2017,IR17-I-1-18635,"Indian Institute of Science Education & Research, Kolkata",44,44.38,Mohanpur,West Bengal,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-1-18635.pdf,Unknown Program,2015-16,PG-Integrated [5 Years],0,0,0,,,,,
2017,IR17-I-1-18635,"Indian Institute of Science Education & Research, Kolkata",44,44.38,Mohanpur,West Bengal,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-1-18635.pdf,Unknown Program,2015-16,UG [5 Years],0,36,0,,,,,
2017,IR17-I-2-18567,Bharathiar University,45,44.29,Coimbatore,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18567.pdf,Unknown Program,2015-16,PG [2 Years],205,255,516000,,,,,
2017,IR17-I-2-18567,Bharathiar University,45,44.29,Coimbatore,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18567.pdf,Unknown Program,2015-16,PG [3 Years],9,23,336000,,,,,
2017,IR17-I-2-1-140,National Institute of Technology Rourkela,46,44.02,Rourkela,Odisha,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-1-140.pdf,Unknown Program,2015-16,PG [2 Years],510,21,500000,,,,,
2017,IR17-I-2-1-140,National Institute of Technology Rourkela,46,44.02,Rourkela,Odisha,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-1-140.pdf,Unknown Program,2015-16,UG [4 Years],517,20,400000,,,,,
2017,IR17-I-2-1-140,National Institute of Technology Rourkela,46,44.02,Rourkela,Odisha,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-1-140.pdf,Unknown Program,2015-16,PG-Integrated [5 Years],164,13,400000,,,,,
2017,IR17-I-2-1-140,National Institute of Technology Rourkela,46,44.02,Rourkela,Odisha,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-1-140.pdf,Unknown Program,2015-16,UG [5 Years],0,0,0,,,,,
2017,IR17-I-2-18317,Kerala University,47,43.95,Thiruvananthapuram,Kerala,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18317.pdf,Unknown Program,2015-16,PG [1 Years],0,262,0,,,,,
2017,IR17-I-2-18317,Kerala University,47,43.95,Thiruvananthapuram,Kerala,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18317.pdf,Unknown Program,2015-16,PG [2 Years],46,336,360000,,,,,
2017,IR17-I-2-10563,Tezpur University,48,43.78,Tezpur,Assam,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-10563.pdf,Unknown Program,2015-16,PG [1 Years],3,0,288000,,,,,
2017,IR17-I-2-10563,Tezpur University,48,43.78,Tezpur,Assam,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-10563.pdf,Unknown Program,2015-16,PG [2 Years],58,87,400000,,,,,
2017,IR17-I-2-10563,Tezpur University,48,43.78,Tezpur,Assam,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-10563.pdf,Unknown Program,2015-16,PG [3 Years],15,0,270000,,,,,
2017,IR17-I-2-10563,Tezpur University,48,43.78,Tezpur,Assam,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-10563.pdf,Unknown Program,2015-16,UG [3 Years],0,0,0,,,,,
2017,IR17-I-2-10563,Tezpur University,48,43.78,Tezpur,Assam,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-10563.pdf,Unknown Program,2015-16,UG [4 Years],66,15,300000,,,,,
2017,IR17-I-2-10563,Tezpur University,48,43.78,Tezpur,Assam,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-10563.pdf,Unknown Program,2015-16,PG-Integrated [5 Years],2,4,810000,,,,,
2017,IR17-I-1-700,TATA Institute of Social Sciences,49,43.71,Mumbai,Maharashtra,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-1-700.pdf,Unknown Program,2015-16,PG [1 Years],20,2,360000,,,,,
2017,IR17-I-1-700,TATA Institute of Social Sciences,49,43.71,Mumbai,Maharashtra,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-1-700.pdf,Unknown Program,2015-16,PG [2 Years],718,27,420000,,,,,
2017,IR17-I-1-700,TATA Institute of Social Sciences,49,43.71,Mumbai,Maharashtra,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-1-700.pdf,Unknown Program,2015-16,UG [3 Years],0,148,0,,,,,
2017,IR17-I-2-18477,Shanmugha Arts Science Technology & Research Academy (SASTRA),50,43.50,Thanjavur,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18477.pdf,Unknown Program,2015-16,PG [2 Years],340,21,300000,,,,,
2017,IR17-I-2-18477,Shanmugha Arts Science Technology & Research Academy (SASTRA),50,43.50,Thanjavur,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18477.pdf,Unknown Program,2015-16,UG [3 Years],205,175,180000,,,,,
2017,IR17-I-2-18477,Shanmugha Arts Science Technology & Research Academy (SASTRA),50,43.50,Thanjavur,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18477.pdf,Unknown Program,2015-16,UG [4 Years],1655,126,350000,,,,,
2017,IR17-I-2-18477,Shanmugha Arts Science Technology & Research Academy (SASTRA),50,43.50,Thanjavur,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18477.pdf,Unknown Program,2015-16,PG-Integrated [5 Years],132,7,325000,,,,,
2017,IR17-I-2-18477,Shanmugha Arts Science Technology & Research Academy (SASTRA),50,43.50,Thanjavur,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18477.pdf,Unknown Program,2015-16,UG [5 Years],34,21,300000,,,,,
2017,IR17-I-1-18704,Indian Institute of Management Lucknow,51,43.35,Lucknow,Uttar Pradesh,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-1-18704.pdf,Unknown Program,2015-16,PG [2 Years],440,2,1845000,,,,,
2017,IR17-I-1-18704,Indian Institute of Management Lucknow,51,43.35,Lucknow,Uttar Pradesh,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-1-18704.pdf,Unknown Program,2015-16,PG [3 Years],0,0,0,,,,,
2017,IR17-I-2-1-333,"Indian Institute of Science Education & Research, Mohali",52,43.27,Mohali,Punjab,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-1-333.pdf,Unknown Program,2015-16,PG-Integrated [5 Years],6,25,0,,,,,
2017,IR17-I-1-18632,Indian Institute of Technology (Indian School of Mines),53,43.21,Dhanbad,Jharkhand,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-1-18632.pdf,Unknown Program,2015-16,PG [2 Years],107,39,500000,,,,,
2017,IR17-I-1-18632,Indian Institute of Technology (Indian School of Mines),53,43.21,Dhanbad,Jharkhand,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-1-18632.pdf,Unknown Program,2015-16,PG [3 Years],23,6,850000,,,,,
2017,IR17-I-1-18632,Indian Institute of Technology (Indian School of Mines),53,43.21,Dhanbad,Jharkhand,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-1-18632.pdf,Unknown Program,2015-16,UG [4 Years],538,37,750000,,,,,
2017,IR17-I-1-18632,Indian Institute of Technology (Indian School of Mines),53,43.21,Dhanbad,Jharkhand,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-1-18632.pdf,Unknown Program,2015-16,PG-Integrated [5 Years],27,3,750000,,,,,
2017,IR17-I-2-1-2814248400,Panjab University,54,43.13,Chandigarh,Chandigarh,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-1-2814248400.pdf,Unknown Program,2015-16,PG [1 Years],0,0,0,,,,,
2017,IR17-I-2-1-2814248400,Panjab University,54,43.13,Chandigarh,Chandigarh,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-1-2814248400.pdf,Unknown Program,2015-16,PG [2 Years],355,42,355000,,,,,
2017,IR17-I-2-1-2814248400,Panjab University,54,43.13,Chandigarh,Chandigarh,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-1-2814248400.pdf,Unknown Program,2015-16,PG [3 Years],64,0,325000,,,,,
2017,IR17-I-2-1-2814248400,Panjab University,54,43.13,Chandigarh,Chandigarh,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-1-2814248400.pdf,Unknown Program,2015-16,UG [3 Years],38,38,360000,,,,,
2017,IR17-I-2-1-2814248400,Panjab University,54,43.13,Chandigarh,Chandigarh,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-1-2814248400.pdf,Unknown Program,2015-16,UG [4 Years],610,71,450000,,,,,
2017,IR17-I-2-1-2814248400,Panjab University,54,43.13,Chandigarh,Chandigarh,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-1-2814248400.pdf,Unknown Program,2015-16,PG-Integrated [5 Years],11,3,192000,,,,,
2017,IR17-I-2-1-2814248400,Panjab University,54,43.13,Chandigarh,Chandigarh,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-1-2814248400.pdf,Unknown Program,2015-16,UG [5 Years],0,0,0,,,,,
2017,IR17-I-2-1-596,S.R.M Institute of Science and Technology,55,43.07,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-1-596.pdf,Unknown Program,2015-16,PG [2 Years],765,42,350000,,,,,
2017,IR17-I-2-1-596,S.R.M Institute of Science and Technology,55,43.07,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-1-596.pdf,Unknown Program,2015-16,PG [3 Years],0,0,0,,,,,
2017,IR17-I-2-1-596,S.R.M Institute of Science and Technology,55,43.07,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-1-596.pdf,Unknown Program,2015-16,UG [3 Years],332,45,208000,,,,,
2017,IR17-I-2-1-596,S.R.M Institute of Science and Technology,55,43.07,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-1-596.pdf,Unknown Program,2015-16,UG [4 Years],3434,804,350000,,,,,
2017,IR17-I-2-1-596,S.R.M Institute of Science and Technology,55,43.07,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-1-596.pdf,Unknown Program,2015-16,PG-Integrated [5 Years],0,0,0,,,,,
2017,IR17-I-2-1-596,S.R.M Institute of Science and Technology,55,43.07,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-1-596.pdf,Unknown Program,2015-16,UG [5 Years],0,5,0,,,,,
2017,IR17-I-1-1-249,Indian Institute of Space Science and Technology,56,43.06,Thiruvananthapuram,Kerala,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-1-1-249.pdf,Unknown Program,2015-16,PG [2 Years],7,11,850000,,,,,
2017,IR17-I-1-1-249,Indian Institute of Space Science and Technology,56,43.06,Thiruvananthapuram,Kerala,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-1-1-249.pdf,Unknown Program,2015-16,UG [4 Years],104,2,807840,,,,,
2017,IR17-I-1-1-249,Indian Institute of Space Science and Technology,56,43.06,Thiruvananthapuram,Kerala,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-1-1-249.pdf,Unknown Program,2015-16,PG-Integrated [5 Years],0,0,0,,,,,
2017,IR17-I-2-1-457,Mysore University,57,42.83,Mysore,Karnataka,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-1-457.pdf,Unknown Program,2015-16,PG [2 Years],50,48,530000,,,,,
2017,IR17-I-2-1-457,Mysore University,57,42.83,Mysore,Karnataka,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-1-457.pdf,Unknown Program,2015-16,PG-Integrated [5 Years],8,1,22000,,,,,
2017,IR17-I-2-18693,"National Institute of Pharmaceutical Education and Research, Hyderabad",58,42.74,Hyderabad,Telangana,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18693.pdf,Unknown Program,2015-16,PG [2 Years],56,21,500000,,,,,
2017,IR17-I-2-18424,Pondicherry University,59,42.70,Puducherry,Pondicherry,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18424.pdf,Unknown Program,2015-16,PG [2 Years],337,253,306438,,,,,
2017,IR17-I-2-18424,Pondicherry University,59,42.70,Puducherry,Pondicherry,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18424.pdf,Unknown Program,2015-16,PG [3 Years],14,0,360000,,,,,
2017,IR17-I-2-18424,Pondicherry University,59,42.70,Puducherry,Pondicherry,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-18424.pdf,Unknown Program,2015-16,PG-Integrated [5 Years],3,1,280000,,,,,
2017,IR17-I-2-1-697,Tamil Nadu Veterinary & Animal Sciences University,60,42.48,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-1-697.pdf,Unknown Program,2015-16,PG [2 Years],8,20,408000,,,,,
2017,IR17-I-2-1-697,Tamil Nadu Veterinary & Animal Sciences University,60,42.48,Chennai,Tamil Nadu,https://www.nirfindia.org/nirfpdfcdn/2017/IR17-I-2-1-697.pdf,Unknown Program,2015-16,UG [4 Years],18,10,228000,,,,,
